,comment_count,downloadable,release,created_at,description,original_content_size,title,track_type,duration,video_url,original_format,artwork_url,streamable,tag_list,release_month,genre,release_day,download_url,id,state,reposts_count,last_modified,label_name,commentable,bpm,policy,favoritings_count,kind,purchase_url,release_year,key_signature,isrc,sharing,uri,download_count,license,purchase_title,user_id,embeddable_by,monetization_model,waveform_url,permalink,permalink_url,label_id,stream_url,playback_count,user.id,user.kind,user.permalink,user.username,user.last_modified,user.uri,user.permalink_url,user.avatar_url,num_followers,followers
0,30,FALSE,,2019/09/16 17:04:13 +0000,"Tracklist: posted below in description! 
Monthly mixes: soundcloud.com/heykeri/sets/heykeri-monthly-mixes

I know this mix is called Sunday Morning and that i'm currently posting this Monday morning ....but regardless i really hope you guys enjoy this chill/feels mix <3   I started this back in July but was really busy with work / other show / vacation, so I'm uploading this right before i head back to school!  The vibe this mix gives me is the feeling of sleeping in and chilling in bed for a solid hour after waking up on Sunday, right before u gotta start all ur work/errands LOL.  Anyways, school's starting so ima get busy again but thanks for sticking with me even through my less active phases everyone <3 <3 it really means alot and ily all hehe

TRACKLIST:
1. Sunday Morning - Maroon5 (Mia Stammer and Andie Case cover) && About You - Kasbo [heykeri edit]
2. Your Shirt - Chelsea Cutler x Where'd U Go - Illenium [heykeri edit]
3. You're Not Missing Me - Chelsea Cutler
4. Go Back In Time - San Holo
5. Lift Me From the Ground - San Holo (Deon Oh and Han Young remix)
6. The Beginning - Louis Futon
7. Your Love - Savi & Dyson
8. In the End - Taska Black ft. Aviella w/ Together - ZAXX
9. Starlight - Jai Wolf ft. Mr. Gabriel
10. Forever - Ekali & Medasin ft. Elohim (Laxcity remix)
11. Part Time Lover - Dabin ft. Claire Ridgley
12. All My Life - Louis Futon
13. Paris in the Rain - Lauv (Hye Sung remix) w/ Come Over - Ilo Ilo
14. All My Friends - Madeon
15. Love - Louis the Child (Christofi remix)
16. Hurts - Louis the Child & Whethan
17. Brighter Days - San Holo & Bipolar Sunshine
18. Talk Is Overrated - Jeremy Zucker ft. Blackbear (Manila Killa remix) && Deja Vu - Post Malone (Hye Sung remix) [heykeri edit]
19. Love Residue - SMLE & jackie's boy
20. Do You Remember - Chance the Rapper
21. Day 1 - Honne",905239660,Sunday Morning (September Mix),,2566170,,wav,https://i1.sndcdn.com/artworks-000598516556-wg90ct-large.jpg,TRUE,"kasbo ""chelsea cutler"" ""san holo"" ""jai wolf"" hyesung ""louis futon"" ""louis the child"" whethan dabin ekali ""chance the rapper"" smle honne madeon ""ilo ilo""",,Dance & EDM,,https://api.soundcloud.com/tracks/681929231/download,681929231,finished,192,2020/02/18 05:10:54 +0000,,TRUE,,MONETIZE,1466,track,,,,,public,https://api.soundcloud.com/tracks/681929231,0,all-rights-reserved,,182300179,all,BLACKBOX,https://wave.sndcdn.com/TocNdU2QXVYJ_m.png,sunday-morning-september-mix,https://soundcloud.com/heykeri/sunday-morning-september-mix,,https://api.soundcloud.com/tracks/681929231/stream,32450,182300179,user,heykeri,HEYKERI🌸,2020/01/20 03:12:47 +0000,https://api.soundcloud.com/users/182300179,http://soundcloud.com/heykeri,https://i1.sndcdn.com/avatars-000376397180-ugixap-large.jpg,318,"[309917700.0, 663437892.0, 421240104.0, 62678210.0, 390777660.0, 490589652.0, 4476959.0, 30843032.0, 140492947.0, 88563746.0, 159206284.0, 285845928.0, 68953456.0, 176260047.0, 40614151.0, 249134569.0, 85453504.0, 68811951.0, 216307911.0, 64138484.0, 321680906.0, 303516132.0, 76021795.0, 79769969.0, 34611470.0, 42319134.0, 323707321.0, 20418194.0, 173719975.0, 60270191.0, 96180524.0, 181753034.0, 18857253.0, 444838014.0, 719997061.0, 133841696.0, 70294957.0, 18626796.0, 136369646.0, 742847386.0, 29949938.0, 81843259.0, 99482490.0, 235921883.0, 47689699.0, 514705212.0, 321298521.0, 117188552.0, 717168076.0, 193467002.0, 111886755.0, 35292795.0, 273285816.0, 73409384.0, 729332497.0, 20740653.0, 158066053.0, 206230238.0, 17960394.0, 544351380.0, 144414113.0, 713906728.0, 65556951.0, 325658941.0, 297820105.0, 4235232.0, 12161612.0, 32594806.0, 79925528.0, 331539162.0, 171742515.0, 712647370.0, 74826154.0, 135330183.0, 112501436.0, 32692307.0, 268651710.0, 212248214.0, 70290093.0, 221788288.0, 34510979.0, 40280440.0, 263170603.0, 38129197.0, 142463163.0, 15145247.0, 210852064.0, 51354322.0, 109722383.0, 118654984.0, 64536372.0, 8115889.0, 9438480.0, 51179462.0, 60150073.0, 44869121.0, 50906509.0, 55593203.0, 6055430.0, 132097640.0, 35735966.0, 102912895.0, 64471018.0, 53392449.0, 271270240.0, 135745505.0, 113711609.0, 166113501.0, 16955525.0, 157620753.0, 118006566.0, 371147831.0, 42449540.0, 61756730.0, 140172305.0, 209529176.0, 33927119.0, 1369432.0, 45001023.0, 241819347.0, 119583084.0, 231092244.0, 94519215.0, 249667042.0, 278688960.0, 56756351.0, 108820229.0, 68799298.0, 2363544.0, 309604676.0, 629671260.0, 222116584.0, 176421100.0, 168264298.0, 134689874.0, 156005101.0, 10379958.0, 340139038.0, 148975640.0, 172500084.0, 533137593.0, 139788641.0, 512911329.0, 73405699.0, 52500464.0, 162345124.0, 102792760.0, 11695485.0, 308451039.0, 102302504.0, 589480350.0, 142959405.0, 252076512.0, 15062364.0, 84298864.0, 578755107.0, 122543990.0, 67768348.0, 15527985.0, 514028727.0, 94740312.0, 53161674.0, 147592462.0, 402777489.0, 121372245.0, 441128151.0, 84406002.0, 556268682.0, 335200256.0, 166133982.0, 222937938.0, 42940215.0, 26361884.0, 112223169.0, 551993175.0, 345269954.0, 574651641.0, 26657414.0, 157532102.0, 72920441.0, 34370027.0, 236429608.0, 209154365.0, 117431230.0, 21187594.0, 380827484.0, 173908343.0, 124052462.0, 47636679.0, 81516906.0, 153830488.0, 9061741.0, 283541978.0, 165817184.0, 206612952.0, 54992250.0, 82688267.0, 24160982.0, 50406153.0, 141926627.0, 127120637.0, 60038735.0, 57017502.0, 162772154.0, 64811726.0, 193097663.0, 23301288.0, 288686386.0, 41971466.0, 365196683.0, 57260989.0, 357126527.0, 11380529.0, 45322857.0, 64957640.0, 109576189.0, 306251700.0, 57377468.0, 101009726.0, 62924709.0, 48181846.0, 148621609.0, 174877786.0, 148666743.0, 34243868.0, 142919700.0, 92942329.0, 20688590.0, 146069846.0, 450189594.0, 25686542.0, 49660478.0, 59506489.0, 158561495.0, 148873453.0, 482989740.0, 80864121.0, 127529699.0, 73396097.0, 24759550.0, 313632087.0, 100480628.0, 284125105.0, 91172500.0, 243976496.0, 198278784.0, 255062719.0, 200752206.0, 177712571.0, 26867866.0, 189348696.0, 327524372.0, 130580104.0, 114273249.0, 303114606.0, 98800723.0, 226212294.0, 120897290.0, 106025777.0, 115105965.0, 113117727.0, 104740375.0, 187038394.0, 159331178.0, 62459522.0, 88553852.0, 174693767.0, 60892864.0, 155748718.0, 27698424.0, 149651266.0, 301477583.0, 64851832.0, 165865477.0, 352952876.0, 206643385.0, 287938343.0, 189561037.0, 16481658.0, 173184285.0, 363381704.0, 92159124.0, 200399961.0, 259967636.0, 129215339.0, 110136781.0, 210872837.0, 200620029.0, 155875387.0, 107842101.0, 58122517.0, 103492912.0, 162665700.0, 130365514.0, 74903848.0, 160854123.0, 23007231.0, 142483814.0, 87301984.0, 83144486.0, 45772996.0, 72782424.0, 115037033.0, 81697792.0, 159671568.0, 127211547.0, 33084286.0, 296330167.0, 67909715.0, 295577537.0, 1480886.0, 271309180.0, 36004103.0, 136452265.0, 246499586.0, 314694217.0, 59687118.0, 112677332.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
1,17,FALSE,,2019/09/04 22:46:56 +0000,"Hellooo here's my set from the R-squared and Friends show in Seattle :)!  Special thanks to the team for having me as their special guest, it was so fun working with them and I can't wait for our next collab hehe.  It was def one of the most fun shows I've been a part of, and I really hope all of you guys like the set!  

I have one more mix coming out soon (a chill one) that I've been sitting on for a while, since I was too busy with my internship this summer to do much with music :<  I'll for sure upload it within the next 2 weeks  :)) and then it's back to school rippp

BUT YEAH hope you guys enjoy!!! <3
Monthly mixes: soundcloud.com/heykeri/sets/heykeri-monthly-mixes",1231596596,HEYKERI🌸 - R-squared and Friends in Seattle 8/16/19,,3491305,,wav,https://i1.sndcdn.com/artworks-000593018753-vs1urx-large.jpg,TRUE,"""rl grime"" ""boombox cartel"" excision armnhmr odesza fisher ""louis the child"" illenium 4b ""lil skies"" hexcougar dabin trivecta slumberjack ekali ""san holo"" shadient ""childish gambino"" bishu",,Dance & EDM,,https://api.soundcloud.com/tracks/676433339/download,676433339,finished,98,2019/09/08 00:43:17 +0000,,TRUE,,MONETIZE,678,track,,,,,public,https://api.soundcloud.com/tracks/676433339,0,all-rights-reserved,,182300179,all,BLACKBOX,https://wave.sndcdn.com/fTn7gAelfOI2_m.png,heykeri-r-squared-and-friends-81619,https://soundcloud.com/heykeri/heykeri-r-squared-and-friends-81619,,https://api.soundcloud.com/tracks/676433339/stream,16812,182300179,user,heykeri,HEYKERI🌸,2020/01/20 03:12:47 +0000,https://api.soundcloud.com/users/182300179,http://soundcloud.com/heykeri,https://i1.sndcdn.com/avatars-000376397180-ugixap-large.jpg,127,"[663437892.0, 526676229.0, 88563746.0, 772785685.0, 216307911.0, 321680906.0, 303516132.0, 324414839.0, 376439849.0, 73207367.0, 61730987.0, 50499644.0, 230802581.0, 29949938.0, 16163171.0, 134788396.0, 117188552.0, 35292795.0, 11358594.0, 206230238.0, 48982155.0, 74826154.0, 16096894.0, 168932267.0, 253608198.0, 151591595.0, 176496119.0, 8115889.0, 387338360.0, 40199102.0, 469542243.0, 39030769.0, 104044614.0, 54218871.0, 14823643.0, 75072539.0, 13896534.0, 140969432.0, 145283241.0, 94519215.0, 57319704.0, 48868807.0, 309604676.0, 292442532.0, 93341796.0, 15764353.0, 96056676.0, 240050998.0, 11169492.0, 87152188.0, 73405699.0, 27147796.0, 76193024.0, 308451039.0, 566052825.0, 252076512.0, 84298864.0, 42940215.0, 112223169.0, 12922454.0, 50364530.0, 209154365.0, 22123693.0, 6759735.0, 173908343.0, 71633559.0, 54992250.0, 298645041.0, 23375947.0, 148509789.0, 141926627.0, 518771706.0, 193097663.0, 102436256.0, 72919061.0, 41971466.0, 57260989.0, 357126527.0, 265574331.0, 127378054.0, 45322857.0, 80643419.0, 109576189.0, 174877786.0, 31986068.0, 450189594.0, 380789522.0, 112838497.0, 49097162.0, 49211328.0, 80864121.0, 345806387.0, 91172500.0, 35618029.0, 11408251.0, 327524372.0, 130580104.0, 98800723.0, 9873011.0, 120897290.0, 8425619.0, 173852406.0, 187038394.0, 88553852.0, 30900194.0, 155748718.0, 31332542.0, 198754311.0, 189144999.0, 66523956.0, 23007231.0, 73946104.0, 54139967.0, 381472199.0, 45772996.0, 72782424.0, 294197107.0, 215315813.0, 230856208.0, 28116435.0, 1480886.0, 202466181.0, 148522212.0, 194888774.0, 59687118.0, 124491893.0, 247517150.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
2,17,FALSE,,2019/07/01 01:09:18 +0000,"My mixes/mashups: https://soundcloud.com/heykeri/sets/my-mixes-mashups

HENLO it's been a HOT minute since I've been active but i'm back!!!! This past quarter at school has been super busy for me but i'll have more time now to be more active :3 so I'm gonna kick it off with my set from Midnight Munchies @ Cornerstone Berkeley (thank u m3ngo and djramen for having me <3 )! This set is probably the hardest of all my mixes, but be prepared cuz i have some harder stuff in the making hehe. Thanks everyone who still keeps up with me and i'll see u guys soon >:)",834623020,HEYKERI - Midnight Munchies 6/21 @ Berkeley,,2366000,,wav,https://i1.sndcdn.com/artworks-000559750656-nwaxxo-large.jpg,TRUE,,,Dance & EDM,,https://api.soundcloud.com/tracks/644454975/download,644454975,finished,80,2019/08/13 19:00:27 +0000,,TRUE,,MONETIZE,487,track,,,,,public,https://api.soundcloud.com/tracks/644454975,0,all-rights-reserved,,182300179,all,BLACKBOX,https://wave.sndcdn.com/099hhVwC7sWz_m.png,heykeri-midnight-munchies-621-berkeley,https://soundcloud.com/heykeri/heykeri-midnight-munchies-621-berkeley,,https://api.soundcloud.com/tracks/644454975/stream,10887,182300179,user,heykeri,HEYKERI🌸,2020/01/20 03:12:47 +0000,https://api.soundcloud.com/users/182300179,http://soundcloud.com/heykeri,https://i1.sndcdn.com/avatars-000376397180-ugixap-large.jpg,73,"[8571155.0, 303516132.0, 205133824.0, 226179695.0, 118991062.0, 590699208.0, 210852064.0, 253608198.0, 17209491.0, 2349362.0, 304198463.0, 14823643.0, 75072539.0, 244904587.0, 15303302.0, 306671483.0, 195135760.0, 493764429.0, 29877831.0, 232983940.0, 48868807.0, 517761753.0, 292442532.0, 93341796.0, 537559377.0, 96056676.0, 281496687.0, 61541032.0, 240050998.0, 533137593.0, 63032125.0, 182469663.0, 83453359.0, 79555502.0, 44997750.0, 308451039.0, 15062364.0, 199226902.0, 14363862.0, 166231280.0, 117431230.0, 22123693.0, 6759735.0, 165817184.0, 54992250.0, 90492744.0, 328653312.0, 56852364.0, 148509789.0, 141926627.0, 91804103.0, 166515075.0, 9132613.0, 165705773.0, 212221856.0, 48181846.0, 174877786.0, 91791863.0, 92942329.0, 49211328.0, 100048106.0, 294372821.0, 120897290.0, 50620532.0, 106484584.0, 91730269.0, 107842101.0, 103492912.0, 1084460.0, 11803368.0, 254401588.0, 124491893.0, 164236948.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
3,56,FALSE,,2019/02/05 18:39:09 +0000,"Finally back with a chill/feels mix!!! I experimented a lot with structure and flow with this one, and wanted to highlight pretty instrumentals that i liked, so this mix is slower than my other ones but regardless I hope you guys like it! It's also filled w/ my fav songs atm as per usual, and I'll get a tracklist up soon! <3 hope u guys enjoy hehe
Fun fact: i make 90% of my mixes @ the break of dawn LOL rip sleep
Tracklist: https://twitter.com/ayykeri/status/1094783301498195968
Monthly mixes: soundcloud.com/heykeri/sets/heykeri-monthly-mixes
Follow me on:
Soundcloud: soundcloud.com/heykeri
Instagram: www.instagram.com/ayykeri/
Twitter: twitter.com/ayykeri",746217884,Break of Dawn (February Mix),,2115385,,wav,https://i1.sndcdn.com/artworks-000483796155-d66zof-large.jpg,TRUE,"""san holo"" kasbo illenium odesza ""seven lions"" mitis ""said the sky"" ""louis futon"" ""louis the child"" lauv dabin vindata",,Dance & EDM,,https://api.soundcloud.com/tracks/570653430/download,570653430,finished,253,2019/02/11 02:23:23 +0000,,TRUE,,MONETIZE,1638,track,,,,,public,https://api.soundcloud.com/tracks/570653430,0,all-rights-reserved,,182300179,all,BLACKBOX,https://wave.sndcdn.com/dmKBuBtHq8Uf_m.png,break-of-dawn-february-mix-1,https://soundcloud.com/heykeri/break-of-dawn-february-mix-1,,https://api.soundcloud.com/tracks/570653430/stream,42807,182300179,user,heykeri,HEYKERI🌸,2020/01/20 03:12:47 +0000,https://api.soundcloud.com/users/182300179,http://soundcloud.com/heykeri,https://i1.sndcdn.com/avatars-000376397180-ugixap-large.jpg,229,"[309917700.0, 663437892.0, 421240104.0, 68476122.0, 30843032.0, 88563746.0, 285845928.0, 85453504.0, 303516132.0, 93233472.0, 20418194.0, 168344555.0, 340556397.0, 96180524.0, 73207367.0, 307575564.0, 115543530.0, 363254963.0, 55778903.0, 207885322.0, 138180065.0, 235921883.0, 429806850.0, 321298521.0, 35292795.0, 437360361.0, 272796958.0, 44601994.0, 20740653.0, 93842844.0, 713906728.0, 32594806.0, 307319533.0, 331539162.0, 21584248.0, 171742515.0, 212248214.0, 16096894.0, 263170603.0, 109722383.0, 64536372.0, 55593203.0, 132097640.0, 304198463.0, 135745505.0, 75072539.0, 7112583.0, 520987239.0, 563360196.0, 175451019.0, 45006854.0, 665275046.0, 187923225.0, 45724940.0, 122514594.0, 29877831.0, 661986108.0, 241819347.0, 84238438.0, 57383725.0, 397830375.0, 278688960.0, 65447990.0, 632603421.0, 69697793.0, 53339134.0, 126046744.0, 110230502.0, 17375744.0, 439077639.0, 406633287.0, 93341796.0, 55751171.0, 441494835.0, 84490620.0, 537559377.0, 153554322.0, 118465450.0, 314634648.0, 75332373.0, 125605161.0, 50310711.0, 109864385.0, 206206603.0, 35044606.0, 17821753.0, 238430680.0, 14879016.0, 2427052.0, 148975640.0, 189582913.0, 12910779.0, 267782891.0, 533137593.0, 552158535.0, 17584398.0, 32768222.0, 167000051.0, 115064765.0, 49137225.0, 107353205.0, 19655254.0, 176608568.0, 163667169.0, 178841065.0, 298095181.0, 38967155.0, 32681641.0, 32709398.0, 136498819.0, 570616362.0, 100964840.0, 555466491.0, 158800554.0, 94829899.0, 225529154.0, 578755107.0, 122543990.0, 142133758.0, 67768348.0, 15527985.0, 514028727.0, 44979478.0, 550650591.0, 66906064.0, 86481416.0, 420445638.0, 441128151.0, 261309564.0, 180683820.0, 111966719.0, 75119411.0, 14363862.0, 69452708.0, 580148724.0, 222937938.0, 82666620.0, 46125956.0, 112223169.0, 551993175.0, 58034657.0, 2622182.0, 209154365.0, 117431230.0, 503644908.0, 21187594.0, 294880135.0, 45054556.0, 380827484.0, 173908343.0, 104085140.0, 553138008.0, 562338426.0, 153830488.0, 70459177.0, 40374647.0, 115453688.0, 94289697.0, 20173505.0, 146824227.0, 26236555.0, 148509789.0, 518771706.0, 159363603.0, 265338671.0, 11889313.0, 122387035.0, 173088133.0, 167348390.0, 102436256.0, 365196683.0, 151740124.0, 233948997.0, 396206514.0, 149863601.0, 520409010.0, 45322857.0, 4879561.0, 261836838.0, 101009726.0, 62924709.0, 215100598.0, 268433027.0, 216000245.0, 92942329.0, 32106040.0, 114492557.0, 148873453.0, 49211328.0, 2625425.0, 20624483.0, 85165147.0, 293679675.0, 177712571.0, 170799118.0, 98800723.0, 79614978.0, 22531648.0, 273408852.0, 173852406.0, 69528336.0, 187038394.0, 274794824.0, 312799953.0, 402982866.0, 105684699.0, 449510730.0, 64740086.0, 190907250.0, 354329681.0, 139933639.0, 185619043.0, 171589811.0, 129215339.0, 39743892.0, 93296834.0, 70214416.0, 162665700.0, 415205778.0, 208361711.0, 59029941.0, 162962939.0, 148522212.0, 132028718.0, 18354510.0, 191612140.0, 315371134.0, 314694217.0, 271190160.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
4,20,FALSE,,2019/01/30 02:03:35 +0000,"It's been a HOT minute but I hope you enjoy this mashup of Take You Down - Illenium and First Time - Slander, Seven Lions, and Dabin ft. Dylan Matthews!  These are two of my favorite songs and I thought they worked beautifully together :). In other news, hope to see you guys at Luca Lush SF this weekend for my second b2b w/ @alvin-padolina! Also got a new mix in the works, so stay tuned for that :3

Free Download: https://www.toneden.io/kelly101wong/post/first-time-x-take-you-down-heykeri-edit",102496844,First Time X Take You Down [heykeri edit],,290612,,wav,https://i1.sndcdn.com/artworks-000480050637-55q968-large.jpg,TRUE,,,Dance & EDM,,https://api.soundcloud.com/tracks/566921559/download,566921559,finished,317,2019/01/30 16:36:53 +0000,,TRUE,,MONETIZE,1395,track,https://www.toneden.io/kelly101wong/post/first-time-x-take-you-down-heykeri-edit,,,,public,https://api.soundcloud.com/tracks/566921559,0,all-rights-reserved,Free Download,182300179,all,BLACKBOX,https://wave.sndcdn.com/MXfxD5kHKd68_m.png,first-time-x-take-u-down,https://soundcloud.com/heykeri/first-time-x-take-u-down,,https://api.soundcloud.com/tracks/566921559/stream,41626,182300179,user,heykeri,HEYKERI🌸,2020/01/20 03:12:47 +0000,https://api.soundcloud.com/users/182300179,http://soundcloud.com/heykeri,https://i1.sndcdn.com/avatars-000376397180-ugixap-large.jpg,124,"[111755377.0, 140492947.0, 86497619.0, 285845928.0, 89706047.0, 218342040.0, 321680906.0, 58812764.0, 93233472.0, 39967060.0, 105436320.0, 323724842.0, 138466706.0, 6525940.0, 657373392.0, 29949938.0, 145494037.0, 118377403.0, 325658941.0, 151239901.0, 710217007.0, 152501750.0, 210852064.0, 168932267.0, 615834084.0, 313474552.0, 133679350.0, 697288362.0, 104044614.0, 582750942.0, 244904587.0, 148316047.0, 68002500.0, 213773304.0, 30266500.0, 70863630.0, 13896534.0, 45006854.0, 31325426.0, 674220386.0, 635152425.0, 105065171.0, 71118854.0, 22698349.0, 276909151.0, 232547681.0, 38860054.0, 238764747.0, 97842713.0, 84238438.0, 587564976.0, 397830375.0, 195136474.0, 213371957.0, 14071994.0, 651269883.0, 74468375.0, 67205608.0, 149882808.0, 441494835.0, 153554322.0, 147917620.0, 438044601.0, 221431084.0, 12910779.0, 201914164.0, 163667169.0, 292877229.0, 267136014.0, 66335236.0, 425053914.0, 169939606.0, 193722450.0, 578755107.0, 550650591.0, 218000540.0, 556268682.0, 99551195.0, 166231280.0, 573993510.0, 574651641.0, 58034657.0, 457799676.0, 149113847.0, 316216969.0, 148518465.0, 310714584.0, 327297612.0, 268591196.0, 75224576.0, 50917355.0, 199753743.0, 74805839.0, 518771706.0, 285649682.0, 159363603.0, 84590703.0, 365196683.0, 151740124.0, 532119621.0, 108572763.0, 339098432.0, 517228830.0, 210659519.0, 268433027.0, 33852279.0, 319673136.0, 19410051.0, 415930488.0, 79614978.0, 215315209.0, 78562346.0, 149651266.0, 44160354.0, 324309623.0, 126453598.0, 3865284.0, 59029941.0, 80714686.0, 119114916.0, 52281290.0, 314694217.0, 252695052.0, 271190160.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
